time,ax,ay,az,gx,gy,gz,label
1769508870.479543,6.75,2.74,7.24,-0.02,-0.09,0.18,2
1769508870.482256,6.81,2.75,7.24,-0.03,-0.14,0.17,2
1769508870.485028,6.81,2.81,7.27,-0.04,-0.18,0.17,2
1769508870.487776,6.91,2.77,7.35,-0.05,-0.22,0.16,2
1769508870.4905138,7.03,2.72,7.33,-0.06,-0.26,0.16,2
1769508870.493227,7.17,2.61,7.32,-0.05,-0.3,0.17,2
1769508870.496114,7.29,2.54,7.24,-0.04,-0.34,0.16,2
1769508870.501503,7.45,2.55,7.18,-0.02,-0.37,0.17,2
1769508870.504163,7.62,2.5,7.06,-0.0,-0.4,0.18,2
1769508870.507051,7.85,2.48,7.02,0.02,-0.42,0.2,2
1769508870.5098188,8.13,2.43,6.85,0.05,-0.44,0.21,2
1769508870.5126069,8.38,2.36,6.9,0.08,-0.45,0.22,2
1769508870.515318,8.6,2.33,6.85,0.12,-0.46,0.24,2
1769508870.51812,8.92,2.2,6.88,0.16,-0.46,0.26,2
1769508870.520729,9.37,2.04,6.82,0.21,-0.47,0.27,2
1769508870.523562,9.79,1.96,6.75,0.26,-0.46,0.28,2
1769508870.526349,10.23,2.01,6.73,0.32,-0.45,0.3,2
1769508870.529121,10.66,2.19,6.61,0.37,-0.44,0.32,2
1769508870.53198,11.08,2.39,6.53,0.41,-0.42,0.34,2
1769508870.5346649,11.49,2.66,6.59,0.44,-0.4,0.37,2
1769508870.53751,11.89,2.46,6.86,0.46,-0.43,0.46,2
1769508870.540225,12.39,3.9,7.08,0.48,-0.37,0.54,2
1769508870.542936,12.24,3.79,5.81,0.5,-0.12,0.51,2
1769508870.545701,13.89,2.96,7.06,0.46,-0.21,0.5,2
1769508870.548552,14.09,3.03,7.13,0.38,-0.23,0.5,2
1769508870.551253,14.42,3.55,6.97,0.32,-0.17,0.53,2
1769508870.556583,14.54,3.96,7.23,0.3,-0.14,0.57,2
1769508870.559405,14.55,4.05,7.41,0.28,-0.12,0.62,2
1769508870.562169,14.78,4.0,7.54,0.26,-0.1,0.64,2
1769508870.565002,15.02,3.93,7.69,0.24,-0.09,0.69,2
1769508870.5676951,15.39,3.92,7.8,0.24,-0.08,0.74,2
1769508870.570394,15.62,4.14,8.15,0.23,-0.08,0.78,2
1769508870.5732238,15.76,4.38,8.43,0.23,-0.08,0.8,2
1769508870.57603,15.97,4.53,8.84,0.25,-0.11,0.82,2
1769508870.578836,16.2,4.74,9.22,0.27,-0.16,0.85,2
1769508870.5816472,16.38,4.9,9.41,0.3,-0.22,0.89,2
1769508870.584341,16.47,5.01,9.54,0.33,-0.3,0.93,2
1769508870.586972,16.65,5.19,9.81,0.37,-0.4,0.97,2
1769508870.5898209,16.67,5.23,10.18,0.42,-0.52,1.01,2
1769508870.592643,16.47,5.33,10.49,0.51,-0.68,1.07,2
1769508870.595403,16.13,5.29,10.87,0.62,-0.87,1.13,2
1769508870.6008792,15.83,5.32,11.01,0.76,-1.09,1.19,2
1769508870.60353,15.63,5.62,10.71,0.92,-1.27,1.23,2
1769508870.6063318,15.74,5.48,10.51,1.11,-1.47,1.28,2
1769508870.609068,15.7,5.61,10.51,1.32,-1.68,1.35,2
1769508870.6119108,15.53,5.63,10.31,1.59,-1.89,1.43,2
1769508870.614723,15.31,5.69,9.76,1.88,-2.07,1.52,2
1769508870.620115,15.36,5.66,9.41,2.22,-2.24,1.64,2
1769508870.62297,15.54,6.05,8.62,2.52,-2.35,1.78,2
1769508870.625748,15.76,6.23,7.79,2.88,-2.44,1.93,2
1769508870.628482,15.78,6.48,7.21,3.21,-2.49,2.06,2
1769508870.631346,15.65,6.7,6.58,3.52,-2.54,2.17,2
1769508870.63401,15.42,6.86,5.84,3.85,-2.56,2.3,2
