ax,ay,az,gx,gy,gz
-5.32,2.84,0.43,0.38,1.53,0.28
-10.8,2.34,-0.48,0.45,0.1,1.09
-6.45,2.75,2.43,-0.72,-0.58,0.91
-10.53,3.93,3.89,-2.02,-0.64,1.23
-16.92,3.14,4.83,-3.04,-1.11,1.35
-19.61,1.31,2.96,-2.52,-2.19,1.6
-19.61,5.4,0.83,-2.38,-3.82,1.47
-19.61,10.45,-5.87,-4.16,-4.37,1.78
-19.61,13.94,-19.61,-4.37,-4.37,2.27
-19.61,19.61,-19.61,-3.62,-4.37,0.72
-19.61,19.61,-19.61,-1.95,-4.37,-1.71
-16.07,19.61,-19.61,-0.69,-4.37,-2.93
-1.91,19.61,-19.61,-0.87,-4.37,-4.37
12.1,19.61,-19.61,-1.17,-4.37,-4.37
19.61,15.69,-19.61,-1.75,-4.37,-3.96
19.61,5.17,-19.61,-1.52,-4.37,-3.34
19.61,-2.46,-10.98,-0.55,-4.37,-3.27
19.61,-3.41,-2.91,-0.14,-4.37,-2.28
19.61,0.86,8.97,-0.83,-4.37,-0.36
