ax,ay,az,gx,gy,gz
0.18,-4.82,3.25,-1.62,-0.58,1.22
0.36,-5.48,3.05,-1.77,-0.71,1.86
0.48,-5.57,3.08,-1.85,-1.08,2.5
1.85,-4.77,4.26,-1.93,-1.81,3.56
3.35,-3.65,6.03,-2.03,-2.24,4.3
4.24,-2.42,7.51,-2.18,-2.4,4.37
4.76,-1.06,8.95,-2.35,-2.52,4.37
5.62,0.58,11.09,-2.59,-2.49,4.37
5.7,1.72,13.47,-3.1,-2.21,4.37
4.74,2.13,14.49,-3.49,-2.12,4.37
3.18,2.56,15.25,-3.85,-2.18,4.37
1.41,2.55,15.98,-4.03,-2.42,4.37
-1.13,2.89,17.3,-3.66,-3.25,4.37
-2.83,3.52,18.32,-3.35,-3.65,4.37
-4.13,4.69,18.99,-2.93,-4.01,4.37
-6.32,7.91,19.49,-2.35,-4.31,4.37
-9.41,13.67,19.61,-1.84,-4.37,4.37
-11.51,16.69,19.61,-1.89,-4.37,4.37
-14.05,19.3,19.61,-2.22,-4.35,4.37
-19.58,19.61,19.61,-3.56,-3.2,4.34
