ax,ay,az,gx,gy,gz
-19.61,0.32,10.59,-2.71,0.54,-0.47
-19.61,-13.12,3.64,-3.0,0.64,0.98
-19.61,-19.61,-14.67,1.4,-1.03,1.62
-19.61,-7.88,-19.61,0.7,-3.65,1.46
-19.61,-10.87,-19.61,-4.37,-4.37,3.54
-18.29,-9.86,-19.61,-4.37,-4.37,4.37
-2.98,13.21,-19.61,-4.07,-4.37,4.37
19.61,19.61,-19.61,-4.34,-4.37,0.53
19.61,19.61,-19.61,-4.37,-4.37,0.67
19.61,14.81,-19.61,-4.37,-4.37,-1.04
19.61,-0.62,-12.27,-4.37,-4.37,-3.83
19.61,-11.02,-0.94,-4.37,-4.37,-4.37
19.61,-15.01,7.97,-4.02,-4.19,-3.68
19.61,-17.59,12.18,-3.2,-1.28,-2.42
19.61,-16.13,10.56,-1.86,1.43,-1.97
19.61,-14.92,9.28,-0.22,2.55,-2.01
19.61,-13.42,9.4,0.99,3.26,-1.08
19.57,-9.62,9.34,1.16,3.53,0.09
19.09,-5.34,9.34,0.33,4.33,0.61
