ax,ay,az,gx,gy,gz
-7.78,1.1,0.25,0.3,1.67,-0.17
-8.92,0.79,1.4,-0.39,0.73,-0.03
-10.8,0.12,3.01,-1.83,-0.29,0.8
-13.45,0.06,6.13,-2.79,-0.9,1.07
-19.61,-2.42,4.46,-3.14,-1.75,1.85
-19.61,-5.51,-4.44,-1.41,-3.0,2.98
-19.61,4.53,-14.89,-1.48,-4.37,3.01
-19.61,14.25,-19.61,-4.13,-4.37,2.72
-19.61,17.88,-19.61,-4.37,-4.37,1.33
-19.61,19.61,-19.61,-2.21,-4.37,-0.06
-16.68,19.61,-19.61,0.22,-4.37,-2.6
-4.04,19.61,-19.61,-0.2,-4.37,-3.89
7.08,19.61,-19.61,-2.25,-4.37,-1.98
19.06,18.1,-18.95,-3.37,-4.37,-1.57
19.61,9.11,-15.07,-2.21,-4.37,-2.68
19.61,0.45,-7.06,-0.72,-4.37,-3.06
19.61,3.57,0.55,-1.69,-4.37,-1.44
19.61,1.87,5.13,-4.37,-4.37,0.98
19.61,-6.11,7.47,-4.37,-2.61,1.48
