ax,ay,az,gx,gy,gz
-19.61,5.35,-19.61,2.15,-1.72,-0.2
-19.61,8.22,-19.61,1.35,-4.37,-0.49
-19.61,8.6,-19.61,0.77,-4.37,-2.08
-19.61,2.84,-19.61,2.6,-4.37,-3.05
-12.57,5.96,-19.61,2.35,-4.37,-2.03
-0.87,8.67,-19.61,0.04,-4.37,-0.79
12.78,10.53,-19.61,-0.03,-4.37,0.36
19.61,14.23,-19.61,0.89,-4.37,-1.07
19.61,16.05,-19.61,0.62,-4.37,-0.42
19.61,13.13,-18.22,-0.75,-4.37,1.57
19.61,7.41,-4.4,-1.25,-4.37,1.09
19.61,2.46,7.96,0.41,-4.37,-0.1
19.61,-0.23,13.3,2.6,-2.97,-1.38
19.61,1.53,15.77,3.33,-0.78,-1.22
19.61,1.96,15.26,2.67,1.23,-0.76
19.61,0.99,12.95,2.41,3.08,-0.25
19.61,1.15,9.34,2.69,4.37,0.08
18.99,2.64,5.49,2.7,4.37,0.27
18.41,6.43,0.75,2.16,4.37,0.7
