ax,ay,az,gx,gy,gz
-14.53,1.45,6.65,-0.07,-0.33,0.78
-19.61,0.65,8.42,-2.34,-1.71,1.0
-19.61,-4.59,9.3,-2.79,-2.32,1.4
-19.61,-14.34,-1.87,1.19,-2.46,2.4
-19.61,-6.82,-19.61,4.37,-4.37,2.23
-19.61,0.04,-19.61,-2.18,-4.37,2.31
-19.61,-8.89,-19.61,-4.37,-4.37,4.37
-19.61,-5.7,-19.61,-4.37,-4.37,4.37
-6.38,11.05,-19.61,-3.0,-4.37,3.51
12.13,19.61,-19.61,-4.13,-4.37,0.58
19.61,18.15,-19.61,-4.37,-4.37,0.78
19.61,13.12,-10.53,-4.37,-4.37,0.19
19.61,1.0,-6.29,-4.37,-3.99,-2.97
19.61,-12.17,1.66,-4.37,-2.63,-4.37
19.61,-19.61,10.26,-1.66,-1.39,-3.97
19.61,-17.73,14.28,-0.39,0.66,-2.52
19.61,-14.29,12.0,-0.83,3.41,-1.74
19.61,-13.93,8.32,-0.66,4.37,-1.3
19.05,-12.39,8.02,0.38,4.37,-0.72
