ax,ay,az,gx,gy,gz
3.53,3.56,7.14,2.69,4.37,-0.34
-0.3,0.76,2.83,2.45,4.37,0.57
-11.24,8.69,2.95,1.23,4.37,0.72
-3.66,8.51,5.2,0.04,3.85,0.89
-8.73,10.71,2.84,-1.2,4.37,1.38
-17.16,12.63,-0.5,-2.6,2.9,1.87
-16.09,13.72,-0.94,-3.19,1.39,1.94
-15.45,17.34,-3.06,-3.13,1.02,2.09
-15.63,19.61,-5.49,-3.48,1.04,1.0
-16.8,19.61,-9.28,-4.37,0.29,0.32
-16.72,19.61,-12.33,-4.37,-1.49,0.39
-14.14,19.61,-13.44,-3.46,-2.29,-0.79
-10.31,19.61,-14.42,-2.77,-1.85,-2.63
-7.61,19.61,-16.85,-2.66,-3.12,-2.69
-3.85,19.61,-17.8,-2.59,-4.37,-2.91
2.07,19.61,-17.3,-2.56,-4.37,-4.33
8.65,19.61,-18.02,-2.52,-4.37,-4.37
14.63,19.61,-16.76,-1.62,-4.37,-4.37
19.55,19.61,-14.97,-0.84,-4.37,-4.37
19.61,19.61,-13.2,-0.54,-4.37,-4.37
