ax,ay,az,gx,gy,gz
-19.61,19.61,-3.71,-0.73,-1.48,-1.92
-19.61,19.61,-5.06,-1.24,-2.66,-3.78
-18.38,19.61,-6.77,-2.48,-2.95,-4.37
-13.42,19.61,-7.28,-2.17,-2.84,-4.37
-7.39,19.61,-5.69,-1.5,-2.59,-4.37
-1.35,19.61,-5.16,-1.63,-2.67,-4.37
4.73,10.12,-3.69,-2.06,-2.86,-4.37
9.79,2.59,-1.43,-2.39,-2.95,-4.37
11.3,1.46,0.22,-1.58,-2.56,-4.37
11.43,4.07,0.91,-0.23,-2.13,-4.37
10.77,6.56,2.28,0.89,-2.45,-3.5
13.12,15.26,4.38,1.09,-3.13,-2.98
15.48,19.61,8.31,0.09,-3.76,-2.76
16.15,19.61,11.43,-1.35,-3.66,-2.6
17.49,17.54,11.31,-3.27,-2.33,-3.25
15.86,7.08,7.89,-2.79,-1.82,-3.66
14.85,1.76,6.1,-2.02,-1.2,-3.65
11.96,-3.79,5.05,-0.71,-1.05,-1.8
11.56,-2.03,5.81,-0.14,-1.58,-1.61
