ax,ay,az,gx,gy,gz
2.15,-2.28,8.98,-3.06,-2.24,4.37
2.55,-2.24,9.86,-2.96,-2.22,4.37
2.78,-2.3,10.86,-2.84,-2.13,4.37
1.44,-1.36,12.34,-2.84,-1.97,4.37
-0.34,-0.57,13.12,-2.92,-2.2,4.37
-2.52,0.01,14.13,-2.99,-2.81,4.37
-4.71,1.94,15.72,-2.76,-3.79,4.37
-6.1,4.94,17.26,-2.3,-4.2,4.37
-10.18,9.57,18.95,-1.49,-4.32,4.37
-14.61,13.7,19.61,-0.93,-4.0,4.37
-17.45,14.84,19.61,-0.9,-3.5,4.24
-19.61,17.05,19.12,-1.44,-2.36,2.96
-19.61,19.61,17.37,-1.93,-2.05,2.58
-19.61,19.61,14.17,-2.64,-1.91,1.72
-19.61,19.61,8.94,-3.42,-1.93,-0.06
-19.61,19.61,6.37,-3.72,-1.84,-1.4
-19.61,19.61,4.34,-3.8,-1.57,-2.7
-19.61,15.82,0.13,-3.37,-0.62,-4.36
-18.73,12.94,-2.54,-2.69,-0.31,-4.37
-17.06,12.51,-5.11,-1.84,-0.21,-4.37
