ax,ay,az,gx,gy,gz
-17.66,7.95,-6.66,2.94,-2.32,1.25
-14.28,13.69,-7.64,0.04,-1.98,-0.46
-12.99,11.43,-11.85,-3.64,-0.79,-0.09
-15.55,8.63,-17.47,-4.37,-0.91,0.76
-14.65,9.19,-18.93,-4.37,-2.27,0.44
-9.99,13.31,-17.48,-4.37,-2.57,-0.99
-6.77,9.21,-19.39,-4.37,-2.6,-0.88
-4.56,7.7,-17.79,-4.37,-3.68,0.41
1.54,19.28,-14.17,-2.65,-4.37,-0.45
8.17,19.61,-8.98,-2.13,-3.73,-4.05
10.59,19.61,-6.52,-4.37,-3.62,-3.87
9.23,17.46,-5.47,-4.37,-4.21,-3.1
9.7,15.66,-4.01,-4.37,-4.23,-3.95
12.75,11.17,-2.26,-4.37,-3.68,-4.37
13.33,9.71,-0.05,-4.08,-3.63,-4.37
11.65,9.71,2.13,-4.25,-3.9,-4.37
12.33,7.81,3.6,-4.37,-4.02,-4.37
13.94,5.94,4.51,-4.37,-3.53,-4.37
14.98,2.17,4.92,-4.37,-2.17,-4.37
