ax,ay,az,gx,gy,gz
-3.64,2.88,-2.97,-0.73,3.65,0.38
-4.16,2.58,-5.37,0.38,3.36,0.7
-7.8,4.68,-5.43,0.7,2.02,1.37
-6.89,6.52,-3.16,-0.02,1.0,1.83
-7.03,5.92,-1.37,-0.59,1.01,1.85
-9.61,5.36,-1.46,-0.5,0.9,1.88
-12.76,7.01,-1.15,-0.35,0.22,1.94
-15.94,10.62,0.9,-0.78,-0.77,1.73
-17.17,14.55,3.29,-2.02,-1.14,0.88
-16.43,14.22,2.07,-3.55,-0.77,0.17
-17.58,12.69,-0.96,-3.85,-0.67,-0.3
-18.89,13.86,-4.34,-2.6,-1.36,-0.42
-18.12,18.17,-6.66,-1.55,-1.82,-0.94
-16.37,19.61,-10.27,-1.73,-1.82,-1.72
-15.23,19.61,-13.91,-1.86,-2.52,-2.4
-11.41,19.61,-15.78,-1.19,-3.3,-3.39
-6.44,19.61,-17.02,-0.37,-3.66,-4.34
-2.12,19.61,-16.44,0.14,-4.27,-4.37
3.86,19.61,-14.54,0.19,-4.37,-4.37
9.95,19.61,-14.3,0.46,-4.37,-4.37
