ax,ay,az,gx,gy,gz
-19.61,19.61,-19.52,-2.54,-3.09,-1.58
-19.61,19.61,-19.61,-2.95,-4.31,-2.2
-19.61,19.61,-19.61,-3.63,-4.37,-2.95
-19.61,19.61,-19.61,-4.33,-4.37,-3.74
-18.85,19.36,-19.61,-4.37,-4.37,-4.31
-9.34,16.56,-19.61,-4.36,-4.37,-4.37
-6.02,14.83,-19.61,-4.06,-4.37,-4.37
-2.85,13.32,-19.2,-3.6,-4.37,-4.37
0.99,11.27,-17.64,-2.69,-4.37,-4.37
2.98,10.36,-16.95,-2.21,-4.37,-4.37
3.89,10.17,-15.28,-1.84,-4.37,-4.37
5.01,9.75,-11.73,-1.66,-4.37,-4.37
6.49,10.07,-9.08,-1.69,-4.37,-4.37
9.06,11.28,-6.39,-1.69,-4.37,-4.37
14.54,13.04,-2.33,-1.69,-4.01,-4.37
19.61,15.35,2.7,-1.76,-2.38,-4.37
19.61,16.63,3.62,-1.58,-0.79,-4.37
19.61,18.14,3.09,-1.23,0.6,-4.37
19.61,19.47,1.83,-0.25,1.88,-4.37
19.61,19.43,1.98,0.46,2.39,-4.37
