ax,ay,az,gx,gy,gz
-1.46,2.01,7.05,1.14,4.11,0.19
1.8,1.87,3.5,1.36,4.37,0.52
-6.66,1.57,0.09,0.69,4.28,1.15
-7.25,1.26,2.56,-0.09,1.91,1.23
-2.95,-1.28,5.68,-0.29,1.99,1.89
-6.67,-2.2,5.45,-0.3,1.86,3.0
-6.78,-0.94,7.0,-0.6,1.23,3.71
-5.4,1.26,7.84,-1.48,1.32,4.21
-7.67,4.47,7.59,-2.67,0.91,4.37
-10.94,8.06,8.17,-3.24,0.53,4.37
-12.87,10.02,7.17,-3.24,0.66,4.02
-13.87,12.78,5.28,-2.9,0.42,3.65
-13.8,18.09,3.4,-2.72,0.0,3.38
-13.73,19.61,1.5,-3.19,-0.34,2.27
-14.26,19.61,-1.06,-3.72,-1.15,1.8
-12.21,19.61,-0.94,-2.54,-2.21,0.48
-7.35,19.61,0.81,-1.59,-2.14,-1.03
-4.3,19.61,-0.85,-1.97,-1.5,-1.46
-1.54,19.61,-3.51,-2.61,-2.01,-1.93
5.3,19.61,-5.69,-1.53,-2.99,-4.27
