ax,ay,az,gx,gy,gz
-9.9,4.25,0.84,1.15,4.32,2.7
-11.85,6.22,1.51,1.36,4.28,2.84
-10.05,10.48,1.33,1.74,4.36,2.44
-8.69,14.47,1.44,1.42,4.37,1.34
-7.93,15.78,0.79,0.18,4.37,0.4
-6.7,14.0,0.35,-1.2,4.36,-0.3
-5.64,10.48,0.49,-2.28,4.15,-0.62
-4.76,6.74,0.57,-2.92,4.09,-0.35
-4.72,3.7,-0.21,-2.71,4.14,-0.06
-5.57,1.19,-1.15,-1.69,3.98,0.35
-7.25,1.85,-0.66,-1.06,3.44,0.79
-7.61,5.17,0.34,-1.97,3.07,1.34
-8.01,7.9,-0.72,-3.7,3.13,2.04
-10.5,9.22,-3.74,-4.11,2.74,1.87
-12.76,11.7,-4.84,-3.63,2.0,1.37
-13.33,14.82,-6.13,-3.51,1.44,1.36
-14.41,17.59,-8.4,-3.51,0.83,1.2
-15.62,19.26,-10.24,-3.28,-0.05,0.82
-14.9,19.61,-11.69,-2.95,-0.75,0.25
-13.57,19.61,-12.97,-2.36,-1.24,-0.48
