ax,ay,az,gx,gy,gz
-14.99,13.75,-5.86,-1.62,-0.31,-2.16
-15.87,12.38,-9.36,-1.61,-1.14,-1.76
-14.27,13.13,-11.74,-0.43,-2.19,-1.41
-10.94,19.0,-13.45,-0.85,-2.73,-1.85
-8.15,19.61,-14.11,-2.02,-3.18,-2.43
-6.21,19.49,-14.04,-2.44,-4.06,-2.76
-3.59,17.16,-10.98,-2.21,-4.37,-2.79
0.05,15.83,-7.02,-2.4,-4.37,-2.55
3.75,16.93,-4.11,-3.23,-4.37,-3.14
6.59,14.2,-2.87,-4.0,-3.95,-4.15
7.4,11.19,-2.25,-3.84,-3.31,-4.1
6.93,8.76,-1.47,-3.15,-3.44,-3.87
7.12,9.05,-0.78,-2.62,-3.91,-3.35
8.18,9.75,1.36,-3.09,-3.65,-3.69
8.07,6.39,1.2,-3.55,-3.21,-3.98
6.86,3.4,1.37,-3.75,-3.19,-4.07
6.78,1.81,1.71,-3.7,-3.39,-3.73
7.82,1.64,3.01,-3.37,-3.36,-3.34
9.51,1.98,4.79,-3.13,-2.79,-3.58
