ax,ay,az,gx,gy,gz
-19.61,5.79,7.86,-2.7,-1.44,0.79
-19.61,1.53,8.05,-3.5,-2.35,0.66
-19.61,-4.8,1.65,-1.15,-1.05,0.57
-19.61,-3.86,-14.13,1.93,-2.13,0.55
-19.61,3.25,-19.61,-0.57,-4.37,1.29
-19.61,1.24,-19.61,-4.37,-4.37,2.77
-19.61,6.57,-19.61,-4.37,-4.37,2.62
-13.32,19.61,-19.61,-1.91,-4.37,-0.04
6.59,19.61,-19.61,-3.03,-4.37,-1.18
19.61,19.61,-19.61,-4.37,-4.37,-0.59
19.61,7.73,-19.61,-4.37,-4.37,-2.03
19.61,0.74,-18.43,-4.37,-4.37,-3.56
19.61,-5.9,-5.18,-3.28,-4.37,-3.4
19.61,-8.66,8.3,-2.89,-4.37,-2.42
19.61,-12.36,15.48,-2.43,-4.01,-1.44
19.61,-11.83,18.98,-1.77,-0.78,-1.37
19.61,-9.38,18.11,-1.19,2.35,-1.38
19.61,-6.99,14.94,-0.52,4.32,-0.83
17.76,-5.26,12.86,0.24,4.37,-0.19
