ax,ay,az,gx,gy,gz
-19.61,-19.61,7.02,-2.78,-0.54,0.82
-19.61,-15.85,-2.51,1.79,-0.49,3.11
-19.61,1.12,-19.61,1.92,-2.75,2.57
-19.61,0.15,-19.61,-3.7,-4.37,2.95
-19.61,-6.22,-19.61,-4.37,-4.37,4.37
-14.22,3.57,-19.61,-2.96,-4.37,4.37
-1.08,19.61,-19.61,-2.29,-4.37,3.01
11.49,19.61,-19.61,-3.98,-4.37,0.07
19.61,16.56,-19.61,-4.37,-4.37,0.61
19.61,6.68,-19.61,-4.37,-4.37,-1.4
19.61,2.3,-16.14,-4.37,-4.37,-3.06
19.61,-6.44,-8.35,-4.37,-4.37,-3.6
19.61,-16.77,6.64,-3.88,-4.37,-2.94
19.61,-19.61,14.85,-2.3,-3.11,-2.19
19.61,-19.61,18.63,-0.86,0.36,-1.93
19.61,-17.88,16.69,0.08,2.7,-1.46
19.61,-16.18,15.52,0.72,3.85,-0.52
19.61,-12.19,13.21,1.03,4.37,0.65
19.61,-7.65,11.96,1.13,4.37,1.74
