ax,ay,az,gx,gy,gz
-19.61,12.56,3.45,1.83,-1.28,2.28
-18.54,19.55,5.02,-0.16,-0.44,0.78
-19.61,18.9,2.03,-1.16,0.21,0.13
-19.61,19.61,-0.57,0.16,-1.25,-0.34
-17.96,19.61,0.86,0.97,-3.49,-1.87
-5.77,19.61,5.32,-0.56,-2.39,-4.37
1.71,19.61,2.58,-1.95,-0.62,-4.37
0.85,19.61,-0.37,-1.83,-0.78,-4.37
5.6,19.61,-0.51,-1.26,-1.74,-4.37
12.41,18.85,0.79,-1.2,-2.16,-4.37
16.32,14.4,2.52,-1.42,-1.64,-4.37
15.93,11.57,2.65,-1.19,-1.49,-4.37
14.48,9.05,4.25,-0.94,-1.88,-4.37
16.36,8.55,7.38,-1.07,-2.5,-4.37
19.08,5.96,9.02,-2.06,-2.53,-4.37
19.61,0.67,7.16,-3.1,-1.11,-4.37
17.08,-4.83,5.05,-3.11,-0.35,-4.32
13.49,-6.1,5.21,-2.25,-0.45,-3.61
11.41,-6.6,5.5,-1.35,-0.43,-2.63
