ax,ay,az,gx,gy,gz
-1.69,19.61,-10.61,-2.17,-2.49,-4.32
0.01,19.61,-10.6,-2.06,-2.54,-4.37
1.64,19.61,-10.78,-1.96,-2.6,-4.37
3.4,19.61,-10.98,-1.87,-2.72,-4.37
5.08,19.61,-10.9,-1.75,-2.94,-4.37
6.71,19.61,-10.54,-1.62,-3.16,-4.37
8.48,19.61,-9.79,-1.48,-3.28,-4.37
10.5,19.61,-9.14,-1.33,-3.28,-4.37
12.68,19.61,-8.26,-1.1,-3.26,-4.37
14.69,19.61,-6.94,-0.88,-3.24,-4.37
16.68,19.61,-5.78,-0.7,-3.29,-4.37
18.84,19.61,-4.27,-0.49,-3.4,-4.37
19.61,19.61,-2.78,-0.3,-3.46,-4.37
19.61,19.61,-1.66,-0.13,-3.5,-4.37
19.61,19.61,-0.76,-0.03,-3.55,-4.37
19.61,19.61,0.04,0.02,-3.56,-4.37
19.61,19.61,0.48,0.04,-3.53,-4.37
19.61,19.61,0.69,0.05,-3.49,-4.37
19.61,19.61,0.71,0.08,-3.44,-4.37
-1.56,5.3,-7.14,0.14,4.37,3.47
