ax,ay,az,gx,gy,gz
1.03,-0.96,7.49,0.35,0.88,0.88
0.61,-0.65,7.41,0.42,0.86,0.95
0.28,-0.44,7.32,0.48,0.83,1.02
-0.06,-0.07,7.18,0.54,0.79,1.1
-0.31,0.17,7.12,0.59,0.76,1.16
-0.56,0.39,7.12,0.64,0.73,1.23
-0.66,0.62,7.13,0.67,0.71,1.3
-0.72,0.81,7.11,0.71,0.7,1.37
-0.71,1.02,7.17,0.74,0.69,1.43
-0.65,1.13,7.23,0.77,0.7,1.5
-0.6,1.42,7.42,0.79,0.71,1.56
-0.51,1.57,7.33,0.81,0.74,1.61
-0.44,1.78,7.52,0.82,0.77,1.65
-0.29,2.01,7.66,0.81,0.81,1.69
-0.17,2.2,7.74,0.79,0.87,1.74
-0.06,2.35,7.78,0.76,0.91,1.8
0.14,2.57,7.82,0.72,0.97,1.86
0.26,2.78,7.78,0.67,1.02,1.93
0.48,2.94,7.75,0.63,1.06,2.0
-7.58,4.54,-3.36,-0.52,0.75,-0.66
