ax,ay,az,gx,gy,gz
-9.81,0.09,-1.97,2.43,0.71,0.8
-12.52,3.71,-0.6,1.93,-0.22,0.7
-15.43,8.11,6.62,-1.48,-0.59,0.33
-19.61,2.15,7.84,-4.07,-1.42,-0.04
-19.61,-8.84,3.57,-3.45,-1.7,0.97
-19.61,-13.59,-8.36,-0.4,-3.33,2.33
-19.61,-1.54,-19.61,-1.89,-4.37,3.33
-19.61,-1.02,-19.61,-4.37,-4.37,4.12
-19.61,-4.64,-19.61,-4.37,-4.37,4.37
-19.61,6.56,-19.61,-4.37,-4.37,4.37
-7.14,19.61,-19.61,-3.06,-4.37,0.74
10.4,19.61,-19.61,-3.0,-4.37,-0.35
19.61,18.29,-18.66,-4.22,-4.37,0.67
19.61,7.75,-15.33,-4.37,-4.37,-0.08
19.61,3.44,-15.47,-4.37,-4.37,-0.91
19.61,-5.53,-11.78,-4.37,-4.37,-0.55
19.61,-9.03,-4.37,-3.33,-3.71,-2.17
19.61,-8.89,1.81,-1.18,-2.12,-3.42
19.61,-11.01,5.88,-0.42,-0.15,-3.47
