ax,ay,az,gx,gy,gz
-1.24,-1.15,5.58,-1.66,-2.72,3.92
-0.68,-0.07,7.34,-2.66,-2.86,4.37
-0.72,0.07,8.45,-3.48,-3.09,4.37
-0.56,-0.66,10.12,-4.2,-3.59,4.37
-0.62,-1.2,11.62,-4.37,-3.96,4.37
-1.03,-1.59,12.85,-4.37,-4.24,4.37
-1.9,-2.13,14.13,-4.37,-4.37,4.37
-2.98,-3.47,16.48,-4.37,-4.37,4.37
-3.13,-3.13,17.88,-4.37,-4.37,4.37
-3.69,-2.8,19.09,-4.37,-4.37,4.37
-6.19,-2.43,19.61,-4.37,-4.37,4.37
-8.98,-1.77,19.61,-4.26,-4.36,4.37
-11.46,-1.13,19.51,-3.71,-4.06,4.37
-14.98,-0.04,17.75,-2.6,-3.53,3.9
-18.66,2.53,15.35,-1.07,-3.1,3.11
-19.61,4.55,14.32,-0.65,-3.0,2.73
-19.61,6.94,13.3,-0.47,-2.93,2.24
-19.61,13.57,11.86,-0.39,-2.52,0.39
-19.61,16.34,11.07,-0.59,-2.04,-0.66
-19.61,18.96,10.07,-0.92,-1.56,-1.47
