ax,ay,az,gx,gy,gz
-3.6,3.42,2.47,1.79,4.37,0.97
-8.4,5.65,1.68,1.72,2.53,0.61
-6.65,8.04,4.14,0.66,1.67,0.6
-9.29,9.99,3.81,-0.96,2.31,0.73
-14.05,10.32,0.11,-2.28,1.57,1.01
-14.81,10.7,-0.9,-2.55,0.27,1.15
-14.39,12.36,-1.65,-1.98,-0.4,0.78
-14.81,14.65,-2.51,-1.78,-0.82,0.38
-16.09,15.52,-3.98,-1.99,-1.47,0.09
-17.09,16.16,-5.99,-2.32,-2.4,-0.31
-15.74,16.7,-5.31,-2.42,-3.22,-0.88
-13.55,16.79,-3.62,-2.73,-3.81,-1.24
-11.14,16.75,-2.36,-2.83,-3.89,-1.56
-8.65,19.61,-1.24,-2.32,-3.15,-2.4
-5.07,19.61,-2.37,-1.63,-2.41,-3.51
-1.72,19.61,-4.76,-1.22,-2.44,-4.37
3.1,19.61,-7.63,-0.68,-3.47,-4.37
13.44,19.61,-8.94,-0.48,-3.77,-4.37
19.61,19.61,-10.46,-0.42,-3.32,-4.37
19.61,19.61,-8.54,-1.03,-3.47,-4.37
