ax,ay,az,gx,gy,gz
3.42,4.36,4.24,0.16,-2.07,3.68
4.09,6.2,6.29,-0.57,-2.06,4.16
3.69,7.01,7.83,-1.3,-2.05,4.37
3.1,7.66,9.6,-1.81,-2.18,4.37
3.23,8.14,12.2,-1.94,-2.38,4.37
3.06,8.32,13.26,-1.72,-2.32,4.37
2.52,8.94,14.62,-1.43,-2.33,4.37
-0.19,12.4,17.63,-1.46,-2.72,4.37
-2.21,14.63,19.28,-1.98,-3.27,4.37
-4.03,15.86,19.61,-2.82,-4.0,4.37
-5.43,16.22,19.61,-3.74,-4.37,4.37
-6.74,18.51,19.61,-4.22,-4.37,4.37
-9.85,19.61,19.61,-4.37,-4.14,4.37
-13.0,19.61,19.61,-4.37,-3.6,4.37
-16.3,19.61,19.61,-4.37,-2.72,4.36
-19.38,19.61,19.61,-4.37,-1.06,3.5
-19.61,19.61,19.61,-3.76,0.13,2.18
-19.61,19.61,19.11,-2.6,1.33,0.21
-19.61,19.61,15.54,-2.36,1.87,-1.17
-19.61,19.61,11.25,-2.72,1.97,-2.08
