ax,ay,az,gx,gy,gz
-1.99,-2.91,2.06,1.24,4.37,1.8
-6.72,-0.26,0.67,1.76,1.93,2.86
-4.74,1.18,5.18,1.53,0.9,2.23
-2.6,1.55,6.72,0.69,2.15,3.1
-7.58,2.22,4.54,0.12,2.55,3.54
-9.29,4.06,3.89,0.2,2.11,3.9
-11.07,8.41,2.9,0.1,1.28,3.97
-12.3,15.2,2.83,-0.04,0.35,3.57
-12.49,19.61,3.13,-0.81,-0.04,2.63
-13.01,19.61,2.1,-1.99,-0.5,2.22
-13.97,19.61,0.76,-2.43,-1.29,1.82
-12.75,19.61,1.73,-1.94,-1.62,0.41
-9.29,19.61,0.53,-1.73,-0.91,-1.03
-9.07,19.61,-1.15,-2.14,-0.65,-1.54
-9.47,19.61,-3.22,-2.47,-1.09,-2.07
-6.79,19.61,-3.3,-2.79,-1.09,-3.26
-3.2,19.61,-5.03,-2.78,-1.1,-4.05
0.86,19.61,-7.2,-1.95,-1.26,-4.37
4.64,19.61,-9.46,-0.67,-1.9,-4.37
7.92,19.61,-10.83,0.23,-2.47,-4.37
