ax,ay,az,gx,gy,gz
1.25,3.22,7.64,-1.84,-3.29,3.87
2.73,4.3,9.99,-2.96,-3.35,4.28
3.13,3.54,11.14,-3.78,-3.28,4.37
3.28,1.11,13.26,-3.41,-3.48,4.37
3.16,0.57,15.84,-2.19,-3.83,4.37
2.4,2.7,17.62,-1.41,-4.15,4.37
1.74,6.86,19.34,-1.16,-4.37,4.37
1.11,12.43,19.61,-1.92,-4.37,4.37
-0.25,13.5,19.61,-2.75,-4.34,4.37
-5.72,13.52,19.61,-3.54,-3.9,4.37
-11.44,13.64,19.61,-3.77,-3.8,4.37
-14.38,14.52,19.61,-3.8,-3.89,4.37
-19.34,18.62,19.61,-4.04,-3.91,4.37
-19.61,19.61,19.61,-4.35,-3.06,4.21
-19.61,19.3,19.61,-4.37,-0.41,1.71
-19.61,18.28,15.83,-4.31,1.32,-0.15
-19.61,17.42,8.78,-3.4,2.04,-1.58
-19.61,16.8,-0.74,-2.14,2.07,-3.38
-19.61,16.24,-4.9,-1.89,1.74,-4.26
-19.61,16.99,-7.39,-2.13,1.5,-4.37
