ax,ay,az,gx,gy,gz
0.57,4.54,0.74,1.22,4.37,1.65
-6.14,2.85,-2.07,1.41,3.35,3.26
-6.82,6.15,1.19,1.98,1.59,2.75
-4.69,9.75,3.05,1.57,2.52,3.05
-11.14,12.06,0.69,0.12,2.4,3.27
-12.24,14.82,1.04,-1.09,1.09,2.93
-12.73,16.25,0.93,-1.33,0.03,2.94
-13.4,19.61,1.42,-1.31,-1.12,2.28
-12.63,19.61,2.66,-2.09,-1.68,1.42
-12.43,19.61,2.65,-3.03,-2.07,0.89
-12.35,19.61,2.76,-2.89,-2.06,-0.28
-11.33,19.61,2.16,-2.41,-1.88,-1.18
-9.52,19.61,1.22,-3.1,-1.84,-1.75
-7.24,19.61,-0.43,-3.65,-2.09,-2.17
-5.29,19.61,-1.02,-2.98,-2.1,-3.01
-2.73,19.61,-1.5,-1.96,-1.95,-3.43
0.2,19.61,-2.36,-1.7,-1.64,-4.11
3.46,19.61,-4.38,-1.71,-1.64,-4.37
5.65,19.61,-7.64,-1.99,-1.9,-4.37
8.45,19.61,-10.05,-1.88,-2.38,-4.37
