ax,ay,az,gx,gy,gz
-19.61,11.49,14.09,-2.14,-0.64,0.62
-19.61,6.1,15.15,-4.23,-1.47,1.11
-19.61,-0.99,11.77,-3.27,-1.22,1.68
-19.61,-2.98,1.42,-1.22,-1.9,2.88
-19.61,2.74,-11.21,-1.87,-4.37,4.35
-19.61,8.15,-19.61,-4.37,-4.37,4.37
-19.61,6.91,-19.61,-4.37,-4.37,4.37
-19.61,17.28,-19.61,-4.37,-4.37,3.92
-15.47,19.61,-19.61,-3.88,-4.37,0.27
-5.73,3.28,-19.61,-4.37,-4.37,-2.44
9.67,19.61,-19.61,-4.37,-4.37,-0.4
15.59,10.35,-19.61,-4.37,-4.37,-1.68
19.61,0.16,-19.61,-4.37,-4.37,-4.05
19.61,-9.84,-7.58,-4.37,-4.37,-4.37
19.61,-13.26,2.5,-4.37,-4.37,-2.81
19.61,-19.61,7.81,-4.37,-2.6,-2.25
19.61,-19.61,13.62,-3.28,0.5,-1.55
19.61,-19.61,13.53,-0.89,3.02,-1.15
19.61,-18.47,11.93,0.68,4.3,-0.63
