ax,ay,az,gx,gy,gz
-2.02,3.81,5.08,0.79,4.37,1.12
-4.91,2.03,-0.02,1.46,4.37,1.27
-12.01,0.12,-2.67,2.15,3.11,2.55
-14.71,6.99,1.28,2.02,1.16,2.36
-9.91,11.22,4.33,0.38,1.47,2.27
-15.17,14.44,2.21,-2.35,1.83,2.23
-18.12,12.0,-0.2,-2.68,0.62,1.7
-16.97,13.28,-0.77,-1.96,-0.21,1.28
-17.18,16.69,-2.73,-2.36,-0.7,0.66
-17.31,16.53,-5.13,-3.43,-1.53,0.34
-17.82,15.45,-6.6,-3.5,-2.36,-0.04
-17.13,15.85,-7.1,-2.61,-3.28,-0.71
-15.36,19.48,-6.58,-1.89,-4.32,-1.12
-11.01,19.61,-6.25,-1.93,-4.37,-1.62
-5.67,19.61,-4.77,-2.05,-4.37,-2.64
-0.34,19.61,-4.67,-2.21,-4.13,-3.96
4.55,19.61,-6.67,-2.1,-2.46,-4.37
7.2,19.61,-9.7,-1.33,-2.55,-4.37
10.44,19.61,-11.95,-1.01,-3.41,-4.37
18.11,19.61,-12.71,-1.13,-4.23,-4.37
