ax,ay,az,gx,gy,gz
-19.61,19.61,-2.72,-2.49,-2.3,-1.62
-15.7,19.61,-0.34,-3.53,-2.69,-2.36
-9.7,18.09,2.11,-2.58,-2.18,-2.45
-2.25,19.61,5.53,-0.81,-0.16,-4.37
-1.45,19.61,4.51,0.85,0.39,-4.37
-2.2,19.61,2.92,0.43,-0.13,-4.37
2.12,19.61,2.79,-0.55,-1.28,-4.37
8.37,19.61,3.84,-1.15,-0.99,-4.37
11.56,18.99,3.44,-1.2,-0.64,-4.37
10.67,16.03,3.22,-0.05,-0.62,-4.37
9.88,14.8,2.26,1.55,-1.02,-4.37
11.92,15.31,2.88,2.19,-1.93,-4.37
14.82,15.9,4.24,1.33,-2.16,-4.37
15.61,11.91,4.71,0.38,-2.37,-4.37
16.29,7.98,5.97,0.22,-2.55,-4.37
17.43,3.85,6.65,0.62,-2.7,-4.37
16.51,0.73,6.34,0.97,-3.14,-3.8
16.26,0.13,6.7,0.92,-3.25,-3.21
18.78,1.99,8.39,-0.2,-2.45,-4.03
