ax,ay,az,gx,gy,gz
-2.0,-0.72,2.95,0.43,2.72,1.18
-1.23,-1.16,0.63,0.4,2.54,2.22
-0.97,-1.25,3.42,0.44,1.8,2.86
-3.0,1.15,6.76,-0.25,1.55,3.56
0.05,2.56,8.68,-1.27,2.5,4.37
-4.7,4.56,8.62,-1.53,3.57,4.36
-10.78,6.38,6.0,-1.51,3.07,4.37
-15.27,11.38,6.81,-1.81,1.92,4.25
-17.25,16.05,7.48,-3.99,1.01,3.83
-18.9,15.72,5.75,-4.37,-0.16,3.72
-19.61,15.73,4.46,-4.37,-1.08,3.22
-19.47,19.61,3.15,-1.96,-1.85,1.88
-17.27,19.61,1.66,-0.88,-1.74,0.1
-16.31,19.61,-2.24,-2.36,-1.25,-1.56
-14.74,19.61,-6.66,-3.31,-2.0,-2.47
-11.29,19.61,-6.83,-2.16,-2.84,-4.37
-2.78,19.61,-6.89,-1.35,-2.61,-4.37
5.84,19.61,-8.71,-1.11,-2.66,-4.37
14.77,19.61,-9.05,-0.92,-3.43,-4.37
19.61,19.61,-7.78,-0.53,-3.6,-4.37
