ax,ay,az,gx,gy,gz
-12.31,10.09,-5.28,-0.37,-1.77,2.84
-13.98,11.41,-5.18,-0.77,-2.18,3.21
-16.78,12.44,-6.88,-1.44,-2.98,3.69
-18.5,14.16,-8.18,-2.04,-4.22,4.12
-17.3,15.85,-7.48,-2.76,-4.37,4.23
-14.3,16.01,-5.77,-3.9,-4.37,4.21
-12.87,14.8,-4.98,-4.27,-4.37,3.99
-11.78,11.12,-4.77,-3.83,-4.37,3.02
-10.71,7.5,-4.78,-2.89,-4.37,2.06
-9.62,3.76,-5.46,-1.64,-4.37,1.3
-7.19,2.14,-7.78,-0.39,-4.37,1.04
-6.06,3.66,-10.02,-0.52,-4.37,1.48
-5.45,7.04,-11.94,-1.95,-4.37,1.87
-4.58,7.57,-12.96,-3.69,-4.37,1.69
-4.38,6.18,-13.54,-4.25,-4.37,1.07
-1.86,4.44,-16.94,-3.03,-4.37,-0.38
-0.53,5.87,-18.0,-1.93,-4.37,-0.91
0.27,7.99,-18.11,-1.18,-4.37,-1.2
4.12,14.09,-15.73,-0.56,-4.37,-1.69
7.83,16.4,-12.91,-0.73,-4.37,-1.97
