ax,ay,az,gx,gy,gz
-19.61,5.35,13.98,-2.56,-0.01,-0.23
-19.61,-4.73,16.61,-4.37,-1.66,0.97
-19.61,-16.54,12.83,-2.84,-2.0,1.69
-19.61,-16.72,-3.61,0.96,-2.79,3.06
-19.61,-5.18,-19.61,-2.18,-4.37,4.37
-19.61,-0.59,-19.61,-4.37,-4.37,4.37
-19.61,19.61,-19.61,-4.37,-4.37,4.37
-13.36,19.61,-19.61,-3.88,-4.37,1.13
6.51,19.61,-19.61,-3.84,-4.37,-1.12
19.61,19.61,-19.61,-4.37,-4.37,-0.8
19.61,7.7,-19.61,-4.37,-4.37,-2.51
19.61,-7.02,-11.53,-4.37,-4.37,-3.73
19.61,-13.68,4.35,-4.37,-4.37,-3.79
19.61,-15.15,11.23,-3.24,-3.37,-3.12
19.61,-10.83,12.23,-1.82,-0.99,-3.04
19.61,-7.41,9.74,-1.08,0.84,-2.8
19.61,-7.02,9.27,-0.32,1.67,-2.67
19.61,-9.28,10.14,0.63,2.32,-2.25
17.93,-8.89,10.47,1.21,2.95,-1.72
