ax,ay,az,gx,gy,gz
-11.86,8.02,-9.83,0.12,-0.1,0.08
-12.19,8.46,-8.66,-0.15,-0.76,-0.01
-12.6,9.12,-9.33,-0.31,-1.17,-0.27
-13.58,9.35,-9.16,-0.39,-1.58,-0.63
-13.66,9.46,-8.95,-0.5,-1.83,-1.06
-14.65,8.98,-8.95,-0.67,-1.9,-1.51
-14.66,7.8,-9.29,-0.66,-2.43,-1.85
-11.82,6.21,-7.63,-0.44,-3.18,-1.81
-9.6,5.49,-5.97,-0.16,-3.14,-1.92
-8.82,4.39,-5.62,0.18,-2.39,-2.16
-7.59,2.35,-6.07,0.58,-2.05,-2.2
-5.7,1.88,-5.69,0.71,-2.22,-2.0
-4.58,1.44,-4.5,0.68,-2.61,-1.51
-3.84,0.94,-3.23,0.56,-2.8,-1.01
-2.52,0.6,-2.22,0.49,-2.47,-0.93
-1.19,0.19,-0.44,0.26,-1.7,-1.14
-1.85,-0.39,0.47,-0.05,-1.31,-0.7
-2.18,-0.91,0.72,0.2,-1.1,-0.21
-3.01,-0.86,0.78,0.97,-0.82,0.06
