ax,ay,az,gx,gy,gz
-6.11,4.23,-1.28,0.17,0.58,-0.28
-7.25,3.87,-3.42,0.65,0.5,-0.13
-5.7,2.63,-3.58,1.35,-0.5,-0.16
-6.73,6.31,-3.06,1.28,0.15,0.36
-9.5,6.53,-4.41,1.17,0.3,0.0
-10.21,8.16,-5.19,0.79,0.24,-0.0
-11.75,9.54,-5.91,0.18,-0.03,-0.1
-12.22,9.66,-6.55,-0.22,-0.52,-0.21
-12.28,9.17,-7.13,-0.16,-1.13,-0.43
-11.76,8.4,-7.15,0.13,-1.86,-0.59
-10.38,8.01,-5.94,0.2,-2.44,-0.74
-8.82,7.32,-5.1,-0.13,-2.51,-0.85
-8.24,5.66,-4.81,-0.27,-2.47,-0.94
-7.51,4.04,-4.01,0.01,-2.56,-0.94
-6.4,3.53,-2.8,0.38,-2.46,-0.84
-5.72,3.85,-1.78,0.47,-2.17,-0.77
-5.33,3.91,-1.37,0.4,-1.83,-0.77
-5.42,3.68,-0.99,0.34,-1.59,-0.71
-5.55,3.97,-0.56,0.36,-1.47,-0.66
-5.77,4.14,-0.07,0.5,-1.32,-0.59
