ax,ay,az,gx,gy,gz
-2.52,6.73,-1.38,0.86,1.0,0.08
-2.54,6.5,-2.95,1.46,1.24,0.14
-3.36,6.22,-5.14,1.97,0.36,0.58
-4.79,9.59,-5.72,1.86,0.1,0.88
-6.15,11.31,-7.81,1.8,-0.0,0.54
-7.63,13.24,-10.74,1.73,-0.2,0.28
-9.43,15.07,-13.07,1.87,-1.22,-0.15
-8.68,16.25,-12.76,1.58,-2.26,-0.66
-8.55,15.83,-11.74,1.16,-2.88,-0.84
-8.09,14.09,-10.49,1.01,-3.55,-1.3
-6.35,12.94,-8.87,0.9,-3.81,-1.75
-5.1,11.94,-7.94,0.41,-3.88,-1.92
-3.89,10.45,-7.1,0.0,-3.83,-2.07
-3.25,8.92,-5.66,-0.05,-3.78,-2.13
-3.37,7.51,-4.41,0.19,-3.63,-2.1
-2.8,6.92,-2.8,0.28,-3.34,-2.02
-3.24,6.43,-1.27,0.16,-2.95,-1.93
-3.47,5.72,-0.43,0.11,-2.52,-1.91
-2.37,4.87,-0.51,0.23,-2.05,-1.74
-2.05,4.19,-1.0,0.41,-1.75,-1.57
