ax,ay,az,gx,gy,gz
-9.0,6.41,-6.14,0.2,-0.24,0.05
-9.98,7.77,-6.71,0.4,-0.32,-0.04
-11.59,9.4,-6.88,0.2,-0.67,-0.12
-13.9,10.75,-6.04,-0.49,-0.99,-0.25
-16.69,11.87,-6.67,-1.13,-1.2,-0.48
-15.49,13.38,-7.69,-1.62,-1.67,-0.84
-13.09,13.37,-7.29,-1.92,-2.1,-1.38
-11.26,11.54,-6.44,-2.15,-2.27,-1.88
-9.32,8.31,-5.64,-2.12,-2.16,-2.28
-7.57,5.26,-5.46,-1.48,-2.14,-2.53
-5.37,3.15,-4.15,-0.68,-2.22,-2.38
-3.58,1.93,-2.96,-0.03,-2.17,-2.12
-2.66,0.83,-1.7,0.35,-2.09,-1.83
-2.83,0.44,-1.23,0.54,-1.78,-1.44
-2.81,0.39,-1.42,0.54,-1.42,-1.23
-3.41,0.02,-1.19,0.46,-1.18,-0.98
-3.88,0.0,-0.89,0.34,-1.21,-0.64
-4.41,0.66,-0.18,0.3,-1.29,-0.34
-4.89,1.01,-0.2,0.44,-1.25,-0.2
