ax,ay,az,gx,gy,gz
-11.85,6.76,-7.31,0.15,0.0,-0.14
-12.92,8.48,-7.81,-0.01,-0.66,-0.14
-13.88,9.84,-7.28,-0.56,-1.41,-0.19
-12.37,9.49,-6.45,-1.01,-1.79,-0.54
-10.91,8.06,-5.94,-1.2,-1.62,-0.98
-10.47,6.3,-6.27,-1.19,-1.62,-1.17
-11.06,4.82,-6.34,-1.12,-2.07,-1.08
-9.5,4.39,-5.8,-0.75,-2.6,-0.8
-7.62,5.58,-5.33,-0.21,-2.41,-0.89
-7.97,6.76,-5.67,-0.02,-1.82,-1.39
-9.02,5.35,-6.38,-0.24,-1.92,-1.49
-8.3,3.92,-5.96,-0.34,-2.44,-1.33
-6.56,3.12,-4.27,-0.21,-2.75,-1.11
-5.06,2.21,-2.69,-0.05,-2.71,-0.99
-4.48,1.13,-1.07,0.16,-2.33,-0.85
-4.13,0.11,-0.57,0.51,-1.94,-0.69
-3.46,0.88,-0.06,0.74,-1.62,-0.42
-3.38,2.16,0.58,0.4,-1.28,-0.24
-3.63,2.77,0.86,-0.33,-0.95,-0.14
