ax,ay,az,gx,gy,gz
-10.45,1.64,0.15,0.05,-0.05,-0.03
-8.61,1.65,0.56,0.0,-0.09,0.05
-9.08,2.22,0.44,-0.09,0.12,-0.1
-8.89,2.07,0.35,-0.02,0.11,-0.17
-9.0,2.13,0.54,-0.01,0.02,-0.15
-8.73,1.99,0.83,-0.05,-0.06,-0.08
-8.36,1.98,1.21,-0.12,-0.01,-0.04
-8.28,1.72,1.32,-0.12,0.1,-0.03
-8.37,1.61,1.41,-0.05,0.21,0.03
-8.8,1.77,1.42,-0.01,0.28,0.06
-9.23,1.92,1.23,-0.02,0.32,0.08
-9.7,1.97,1.04,-0.02,0.32,0.07
-10.09,2.08,1.02,-0.03,0.31,0.03
-10.45,2.04,0.96,-0.06,0.29,-0.0
-10.75,1.96,0.92,-0.07,0.27,-0.04
-11.06,1.86,0.87,-0.08,0.23,-0.05
-11.16,1.74,0.75,-0.1,0.17,-0.06
-11.04,1.76,0.69,-0.12,0.09,-0.06
-10.73,1.73,0.64,-0.13,0.03,-0.05
-10.46,1.78,0.56,-0.12,-0.02,-0.05
