ax,ay,az,gx,gy,gz
-9.97,3.89,1.29,0.11,-0.61,-0.06
-9.89,3.96,1.74,0.37,-0.47,-0.11
-10.11,4.12,2.12,0.67,-0.22,-0.22
-11.44,3.88,2.12,1.2,0.15,-0.44
-12.03,3.83,2.0,1.44,0.16,-0.46
-12.39,3.79,2.07,1.63,0.12,-0.43
-13.11,3.76,2.02,1.81,0.0,-0.36
-13.65,3.65,1.91,2.08,-0.26,-0.23
-13.63,4.15,1.86,2.18,-0.46,-0.18
-13.05,4.81,1.88,2.26,-0.63,-0.22
-12.01,5.6,2.03,2.29,-0.63,-0.5
-11.01,5.66,1.97,2.25,-0.45,-0.89
-10.91,5.31,1.6,2.23,-0.31,-1.03
-10.88,4.93,0.99,2.23,-0.22,-1.11
-11.07,4.04,-0.15,2.22,-0.31,-1.08
-11.08,3.55,-0.88,2.23,-0.51,-0.97
-10.5,3.24,-1.23,2.27,-0.72,-0.86
-9.74,2.97,-1.31,2.31,-0.94,-0.73
-7.84,2.87,-1.2,2.44,-1.29,-0.5
-6.78,3.3,-0.89,2.44,-1.36,-0.49
