ax,ay,az,gx,gy,gz
-13.18,3.58,-2.26,0.96,-0.14,-0.16
-13.88,3.88,-2.02,0.98,-0.17,-0.15
-14.79,4.07,-1.96,0.96,-0.24,-0.16
-15.93,4.24,-2.02,0.9,-0.34,-0.24
-16.81,4.4,-2.28,0.87,-0.43,-0.36
-16.92,4.6,-2.63,0.92,-0.5,-0.44
-16.89,5.0,-3.1,1.0,-0.59,-0.54
-17.09,6.03,-4.18,1.14,-1.05,-0.68
-16.87,6.6,-4.6,1.1,-1.39,-0.73
-16.45,7.08,-4.76,0.95,-1.76,-0.77
-15.25,7.34,-4.76,0.66,-2.19,-0.84
-13.38,7.04,-4.65,0.31,-2.56,-0.97
-12.5,6.57,-4.33,0.22,-2.68,-1.06
-11.52,6.06,-3.96,0.21,-2.75,-1.13
-9.43,5.4,-3.27,0.33,-2.76,-1.25
-8.71,5.05,-3.01,0.32,-2.72,-1.28
-8.05,4.71,-2.72,0.25,-2.71,-1.26
-7.35,4.53,-2.45,0.17,-2.73,-1.22
-5.9,4.14,-2.06,-0.02,-2.68,-1.16
-4.65,3.5,-1.78,-0.2,-2.58,-1.1
