ax,ay,az,gx,gy,gz
-7.79,0.59,0.58,-0.2,0.07,0.17
-7.23,0.58,0.8,-0.07,-0.0,0.26
-7.89,1.0,0.95,0.07,0.3,0.23
-8.93,1.5,0.86,0.11,0.54,0.14
-10.26,1.79,0.7,0.02,0.59,0.09
-11.24,1.98,0.31,-0.03,0.51,0.03
-11.84,2.2,0.02,-0.08,0.31,0.0
-11.88,2.63,-0.02,-0.19,0.08,-0.05
-11.15,2.61,0.15,-0.29,-0.07,-0.13
-10.55,2.31,0.35,-0.32,-0.14,-0.18
-9.87,1.99,0.54,-0.29,-0.18,-0.2
-9.25,1.6,0.69,-0.27,-0.18,-0.21
-8.76,1.16,0.9,-0.25,-0.17,-0.19
-8.32,0.79,1.12,-0.22,-0.12,-0.14
-7.94,0.58,1.21,-0.18,-0.02,-0.08
-7.76,0.55,1.15,-0.11,0.09,-0.02
-7.83,0.57,1.0,-0.01,0.2,0.03
-8.06,0.7,0.88,0.08,0.29,0.06
-8.38,0.73,0.82,0.15,0.36,0.09
-8.9,0.99,0.75,0.18,0.42,0.12
