ax,ay,az,gx,gy,gz
-12.73,10.48,-10.54,0.87,-0.23,0.04
-13.53,11.49,-9.88,0.19,-0.7,-0.31
-12.96,11.1,-10.28,-0.49,-1.24,-0.63
-11.55,10.15,-9.22,-0.79,-1.73,-1.04
-9.99,8.73,-7.69,-0.76,-1.71,-1.41
-9.31,6.22,-7.16,-0.32,-1.46,-1.64
-10.01,3.82,-6.73,0.25,-1.76,-1.62
-10.04,3.81,-6.0,0.6,-2.01,-1.33
-9.53,4.63,-5.4,0.63,-1.96,-1.36
-8.62,4.57,-4.37,0.31,-1.88,-1.55
-8.13,3.3,-3.97,-0.2,-1.9,-1.67
-7.5,1.96,-4.04,-0.56,-2.05,-1.51
-5.29,0.79,-3.83,-0.36,-2.29,-1.18
-3.34,1.02,-2.68,0.14,-2.26,-1.12
-2.29,1.64,-1.44,0.33,-1.89,-1.3
-2.11,0.58,-0.55,0.28,-1.44,-1.18
-2.97,-0.51,-0.03,0.33,-1.26,-0.82
-2.89,0.24,0.23,0.41,-1.18,-0.43
-2.48,1.06,0.85,0.42,-0.87,-0.35
