ax,ay,az,gx,gy,gz
-19.61,1.3,-0.04,4.37,3.94,-4.15
-19.61,9.52,-2.1,4.37,0.97,-3.57
-6.37,14.46,-5.59,4.31,1.2,-4.33
-6.51,12.13,-9.14,2.84,-0.08,-4.37
0.41,8.16,-3.8,1.53,-1.16,-4.17
1.95,1.73,0.34,0.86,-1.7,-3.46
2.22,-2.09,4.05,0.58,-2.0,-2.48
2.84,-4.09,6.15,0.43,-1.53,-1.78
2.94,-5.15,4.99,0.29,-0.8,-1.16
-0.6,-5.97,3.82,0.18,-0.54,-0.27
-2.97,-5.13,3.44,0.21,-0.57,0.53
-3.8,-3.66,2.99,0.36,-0.41,0.89
-4.52,-2.09,3.16,0.19,0.17,0.96
-7.37,-1.86,2.09,0.06,0.54,0.92
-9.0,-0.99,1.71,-0.05,0.43,1.0
-9.66,0.36,2.12,-0.5,0.28,1.03
-9.62,0.24,2.22,-0.86,0.26,0.92
-8.74,-0.67,2.03,-0.75,0.53,0.9
-8.75,-0.81,0.68,-0.2,0.71,0.89
