ax,ay,az,gx,gy,gz
-9.4,5.87,-8.49,0.29,0.4,0.13
-8.83,6.04,-7.44,-0.22,0.28,0.17
-9.14,5.51,-8.39,-0.52,0.01,0.25
-9.71,6.03,-8.05,-0.33,-0.14,0.1
-10.3,7.17,-8.7,-0.17,-0.15,-0.07
-11.9,8.56,-9.69,-0.19,-0.5,-0.29
-12.62,9.61,-10.09,-0.36,-1.18,-0.48
-12.67,10.01,-9.82,-0.57,-1.78,-0.7
-11.74,9.41,-9.74,-0.6,-2.05,-1.03
-11.48,8.55,-10.13,-0.25,-2.24,-1.39
-11.79,8.52,-10.5,-0.05,-2.55,-1.69
-10.27,8.38,-9.54,-0.43,-3.13,-1.85
-7.82,7.2,-8.01,-1.07,-3.56,-1.9
-6.19,4.71,-6.38,-1.37,-3.59,-1.89
-5.8,2.17,-5.4,-1.11,-3.28,-1.87
-5.35,0.79,-4.27,-0.53,-3.09,-1.7
-4.1,0.89,-2.97,0.12,-2.96,-1.55
-3.33,0.5,-1.93,0.54,-2.72,-1.46
-2.8,0.33,-0.82,0.51,-2.3,-1.27
