ax,ay,az,gx,gy,gz
-14.45,3.36,4.88,2.71,1.26,-0.79
-19.61,5.78,4.03,3.67,1.2,-0.68
-19.61,15.25,2.05,3.67,0.16,-1.93
-19.61,18.34,2.33,1.99,-0.05,-3.27
-18.28,11.53,-0.16,1.93,-0.22,-4.29
-11.26,7.83,-0.54,2.69,-0.59,-4.37
-8.71,5.98,-1.79,1.79,-2.02,-4.08
-1.19,2.95,-2.03,0.54,-2.76,-3.61
3.91,-2.08,-1.47,0.17,-2.34,-2.92
2.51,-2.78,0.28,0.64,-1.62,-2.19
3.47,-2.07,0.9,0.66,-1.03,-1.83
2.05,-2.62,2.41,0.38,-0.71,-1.48
-0.81,-2.49,3.69,0.1,-0.49,-0.89
-2.52,-2.21,4.67,-0.14,-0.19,-0.45
-3.92,-1.83,4.93,-0.22,0.23,-0.12
-5.94,-2.29,4.01,0.04,0.44,0.12
-7.1,-0.83,3.44,0.12,0.68,0.31
-8.38,-0.14,2.58,-0.16,0.55,0.46
-9.29,0.87,2.71,-0.42,0.08,0.65
