ax,ay,az,gx,gy,gz
-18.54,0.75,2.89,3.57,4.22,-2.48
-19.61,14.19,0.05,4.37,3.12,-3.18
-19.61,11.94,-2.52,4.37,3.12,-4.37
-19.61,6.65,-7.91,4.37,2.32,-4.37
-17.37,4.34,-8.63,4.15,-1.05,-3.61
-6.71,4.32,-4.4,2.78,-3.12,-2.37
0.54,3.47,0.28,1.61,-3.08,-2.31
4.26,0.94,2.33,1.3,-2.51,-2.17
2.85,-0.41,2.18,0.88,-1.84,-1.13
2.74,-0.71,2.64,0.63,-1.13,-0.68
0.55,-2.91,2.38,0.7,-0.76,-0.37
-1.28,-1.75,2.86,0.42,-0.24,0.0
-3.09,-0.79,2.45,-0.29,0.29,0.26
-5.93,-0.91,1.89,-0.66,0.38,0.5
-7.33,-1.18,1.08,-0.39,0.43,0.67
-8.63,-0.65,0.63,0.22,0.42,0.71
-9.0,2.11,1.15,0.21,0.5,0.58
-9.33,2.71,1.56,-0.33,0.59,0.46
-10.24,2.21,1.42,-0.72,0.46,0.39
