ax,ay,az,gx,gy,gz
-8.2,1.81,0.32,-0.11,0.28,-0.08
-8.12,1.37,0.25,-0.0,0.2,-0.0
-7.88,1.94,0.44,0.08,0.11,0.12
-8.01,2.64,0.77,-0.03,0.25,0.14
-8.82,2.75,0.6,-0.04,0.28,0.13
-9.55,3.14,0.66,0.05,0.26,0.09
-10.46,3.55,0.76,0.1,0.2,0.03
-10.54,3.72,0.8,0.03,0.16,-0.06
-10.39,3.36,0.66,-0.0,0.18,-0.17
-10.09,2.78,0.3,0.05,0.2,-0.23
-9.82,2.36,0.04,0.15,0.17,-0.22
-9.39,2.17,-0.08,0.2,0.12,-0.17
-8.96,2.01,-0.05,0.18,0.07,-0.1
-8.59,1.98,0.12,0.11,0.05,-0.03
-8.34,1.79,0.27,0.05,0.04,0.04
-8.19,1.64,0.36,0.09,0.04,0.15
-8.16,1.88,0.62,0.17,0.04,0.24
-8.09,2.31,0.8,0.18,0.08,0.32
-8.12,2.6,0.8,0.17,0.13,0.37
-8.14,2.84,0.76,0.18,0.2,0.4
