ax,ay,az,gx,gy,gz
-7.42,0.11,1.26,-0.98,2.94,-1.2
-13.58,-3.5,2.36,1.57,2.26,-0.17
-19.61,0.63,-0.99,3.7,2.52,-0.43
-19.61,6.49,-6.18,4.37,1.96,-1.04
-19.61,6.76,-13.37,4.37,0.33,-1.38
-19.61,9.69,-19.61,4.37,-1.5,-1.92
-9.4,10.74,-19.61,4.37,-4.17,-2.26
1.14,7.31,-6.39,4.37,-4.37,-2.02
9.43,6.62,-1.76,1.18,-4.22,-2.26
10.84,0.68,2.1,-1.43,-2.98,-1.06
6.6,-2.21,4.68,-1.6,-1.85,-0.79
2.97,-4.14,4.57,-0.71,-1.17,-0.12
-3.72,-2.35,4.11,-0.22,-1.24,0.74
-6.92,-0.22,3.12,-0.33,-1.31,1.09
-7.96,0.91,2.14,-0.23,-1.46,1.27
-8.99,3.69,2.41,-0.15,-1.17,0.87
-9.48,4.27,2.02,-0.24,-0.74,0.36
-9.1,4.55,1.73,-0.54,-0.31,0.04
-8.68,2.62,1.45,-0.59,-0.11,-0.09
