ax,ay,az,gx,gy,gz
-6.32,2.63,-3.2,0.34,0.5,0.42
-4.89,3.5,-3.04,1.05,-0.03,0.23
-5.92,5.04,-2.68,1.15,0.5,0.57
-9.44,6.95,-3.58,0.92,0.86,0.49
-11.77,8.85,-5.4,0.55,0.4,0.29
-13.05,10.65,-6.76,0.62,-0.24,0.28
-14.34,12.79,-7.6,0.79,-0.74,-0.16
-14.68,13.59,-8.12,0.55,-1.36,-0.58
-14.52,12.99,-8.37,0.29,-2.16,-0.86
-13.41,11.55,-8.09,0.2,-2.81,-1.2
-10.87,10.08,-6.46,0.08,-3.2,-1.52
-8.33,9.26,-5.28,-0.13,-3.15,-1.65
-6.13,7.7,-4.87,-0.05,-2.96,-1.84
-4.05,6.15,-3.83,0.28,-2.94,-1.89
-2.47,4.99,-2.75,0.68,-2.86,-1.75
-1.48,4.77,-1.46,0.74,-2.63,-1.56
-0.97,4.42,-0.16,0.41,-2.26,-1.28
-1.29,3.51,0.84,0.05,-1.88,-1.0
-1.95,2.72,1.86,0.01,-1.55,-0.78
-2.38,2.58,2.56,-0.01,-1.14,-0.53
