ax,ay,az,gx,gy,gz
-8.89,4.59,-1.58,0.91,1.08,0.07
-10.3,4.11,-5.67,1.54,-0.23,-0.05
-11.06,5.17,-2.92,1.76,-0.37,0.25
-15.48,11.04,-4.17,1.19,-0.16,0.23
-14.98,13.05,-6.9,0.33,-0.46,-0.1
-15.88,13.61,-9.12,-0.02,-1.18,-0.5
-13.07,13.03,-9.59,0.17,-1.95,-0.96
-10.71,11.63,-8.5,0.4,-2.74,-1.38
-7.94,10.08,-6.12,0.36,-3.16,-1.81
-5.54,7.52,-4.01,0.04,-3.29,-1.9
-3.45,4.6,-2.39,-0.03,-3.13,-1.91
-2.05,2.18,-0.28,0.31,-2.9,-1.64
-1.52,1.49,1.81,0.62,-2.47,-1.26
-1.46,2.34,2.8,0.58,-1.83,-0.93
-1.85,2.76,3.12,0.25,-1.18,-0.72
-2.89,2.89,2.66,0.08,-0.68,-0.48
-3.95,2.97,1.98,0.2,-0.37,-0.31
-5.19,3.9,1.49,0.27,-0.26,-0.19
-5.79,4.27,1.24,0.26,-0.28,-0.12
-6.49,4.07,1.34,0.32,-0.25,0.0
