ax,ay,az,gx,gy,gz
-6.32,1.61,2.88,-1.02,-0.53,0.38
-6.17,2.52,3.23,-1.27,-0.63,0.55
-6.34,3.44,3.46,-1.84,-0.7,0.7
-7.38,3.42,3.34,-2.86,-0.88,0.64
-8.61,2.0,3.16,-3.17,-1.1,0.58
-9.41,0.65,3.48,-2.91,-1.29,0.64
-9.78,-0.06,4.74,-2.08,-1.42,0.83
-9.82,0.08,6.3,-1.16,-1.29,1.01
-9.83,0.53,7.3,-0.56,-1.02,1.04
-10.02,1.24,8.25,-0.04,-0.69,1.0
-10.95,2.86,9.51,0.81,0.08,0.83
-11.42,3.31,9.75,1.09,0.4,0.74
-11.91,3.7,9.91,1.36,0.67,0.64
-12.24,4.19,9.98,1.62,0.86,0.54
-12.65,4.73,9.74,1.86,0.97,0.46
-12.3,5.43,9.25,2.27,1.14,0.22
-12.01,5.67,8.83,2.42,1.19,0.07
-11.57,5.68,8.59,2.59,1.28,-0.12
-11.23,5.48,8.1,2.78,1.42,-0.31
-10.94,5.18,7.28,3.01,1.65,-0.51
