ax,ay,az,gx,gy,gz
-5.56,4.25,-2.11,0.86,1.21,-0.45
-6.71,4.33,-4.06,1.6,0.52,-0.45
-7.67,6.29,-3.48,1.47,-0.05,0.03
-8.61,7.71,-3.68,1.01,0.02,0.06
-10.77,8.81,-5.05,0.48,0.08,-0.03
-12.37,9.5,-6.92,0.23,-0.26,-0.12
-12.66,10.02,-7.79,0.3,-0.95,-0.26
-11.86,10.24,-7.67,0.44,-1.52,-0.47
-11.77,10.01,-7.36,0.37,-2.04,-0.63
-10.87,8.73,-6.93,0.15,-2.55,-0.82
-9.2,6.95,-5.97,0.07,-2.85,-0.99
-8.29,5.85,-4.79,0.03,-2.92,-1.04
-7.21,5.05,-3.42,-0.0,-2.8,-1.1
-6.09,3.94,-2.42,-0.02,-2.59,-1.03
-6.41,3.61,-1.57,0.13,-2.36,-0.94
-6.04,3.63,-0.89,0.28,-2.18,-0.9
-5.56,3.7,-0.23,0.39,-1.9,-0.84
-5.67,3.96,0.1,0.54,-1.67,-0.79
-5.42,4.4,0.18,0.56,-1.53,-0.73
-4.99,4.66,0.4,0.41,-1.36,-0.67
