ax,ay,az,gx,gy,gz
-9.2,5.3,7.07,0.74,2.59,-1.31
-16.45,5.77,5.28,0.55,4.13,-2.32
-19.61,2.67,1.9,3.16,3.26,-2.16
-19.61,9.98,-0.41,4.37,1.58,-2.02
-19.61,14.13,-0.75,4.08,1.38,-3.35
-16.59,11.62,-3.98,3.65,0.83,-4.37
-9.6,8.58,-5.17,3.15,-0.8,-4.21
-3.17,5.39,-3.47,3.01,-2.49,-3.8
1.44,2.55,-3.08,2.61,-4.08,-3.2
4.8,0.06,5.43,1.18,-3.12,-2.55
6.89,-3.03,4.62,0.24,-1.45,-2.67
3.75,-5.04,2.57,-0.26,-0.43,-1.78
1.28,-5.55,1.92,0.14,-0.24,-0.77
-0.58,-2.59,2.54,0.05,-0.22,-0.07
-3.07,-1.9,2.42,-0.57,-0.03,0.37
-5.66,-2.65,2.19,-0.58,-0.03,0.54
-6.89,-1.75,2.4,-0.42,-0.04,0.92
-8.15,-0.24,2.9,-0.51,-0.12,1.16
-9.1,0.82,3.41,-0.72,-0.08,1.17
