ax,ay,az,gx,gy,gz
-11.74,8.21,-11.14,-0.49,0.22,0.22
-11.19,7.78,-10.92,-0.52,-0.3,0.22
-10.9,8.46,-10.86,-0.32,-0.85,0.13
-10.8,9.49,-10.2,-0.2,-1.19,-0.07
-13.26,10.51,-10.9,-0.33,-1.54,-0.26
-14.78,11.6,-10.77,-0.82,-1.99,-0.61
-15.89,12.9,-11.63,-1.47,-2.39,-1.06
-12.65,11.9,-12.04,-1.8,-3.07,-1.58
-10.4,10.41,-10.73,-1.87,-3.42,-2.0
-8.51,7.57,-9.31,-1.73,-3.57,-2.3
-7.22,4.98,-8.29,-1.49,-3.55,-2.38
-4.62,2.91,-6.72,-1.16,-3.67,-2.26
-2.73,1.34,-4.46,-0.71,-3.48,-2.05
-2.83,1.38,-3.62,0.0,-2.55,-2.12
-3.77,1.28,-3.73,0.65,-2.06,-2.23
-2.85,1.15,-3.43,0.85,-1.97,-2.14
-2.76,0.23,-2.37,0.69,-2.22,-1.7
-2.71,-0.13,-1.04,0.26,-2.42,-1.21
-3.55,0.07,0.65,-0.23,-2.34,-0.91
