ax,ay,az,gx,gy,gz
-2.48,6.22,-2.8,1.11,1.14,0.46
-2.43,6.35,-2.66,1.66,0.01,0.43
-3.85,10.91,-3.45,1.3,-0.04,0.93
-4.56,11.8,-4.83,1.14,0.12,0.55
-6.54,13.83,-6.95,0.71,0.05,0.39
-7.75,15.3,-8.52,0.65,-0.5,0.12
-8.12,16.11,-9.69,0.88,-1.15,-0.31
-8.53,16.81,-9.88,1.05,-1.99,-0.74
-7.96,15.43,-9.68,1.07,-2.88,-1.14
-6.9,14.31,-8.64,1.18,-3.27,-1.7
-5.29,12.95,-7.99,1.25,-3.29,-2.11
-4.67,11.54,-7.36,1.02,-3.34,-2.22
-4.09,10.16,-6.77,0.96,-3.43,-2.31
-3.5,8.78,-5.76,0.96,-3.43,-2.26
-3.0,8.1,-5.29,1.1,-3.28,-2.22
-2.61,7.78,-4.01,1.19,-3.08,-2.19
-2.41,7.2,-2.79,0.94,-2.88,-2.07
-2.67,6.4,-1.72,0.71,-2.8,-1.91
-2.5,5.27,-0.98,0.72,-2.64,-1.82
-2.2,4.79,-0.26,0.87,-2.31,-1.72
