ax,ay,az,gx,gy,gz
-8.02,0.22,-0.93,0.93,0.19,0.14
-8.89,1.49,-1.46,0.91,0.0,0.1
-8.49,2.07,-1.3,0.5,0.15,0.15
-8.43,1.48,-1.09,0.21,0.49,0.05
-9.97,0.38,-1.63,0.52,0.4,0.04
-9.17,0.49,-1.31,0.64,0.26,0.21
-10.56,-0.17,-1.28,0.73,-0.01,0.49
-11.26,0.41,-0.36,0.98,-0.36,0.62
-12.13,1.78,1.67,0.8,-0.31,0.49
-15.29,3.23,1.39,0.14,0.3,0.18
-19.61,2.64,-1.71,0.35,0.54,-0.15
-19.61,2.04,-5.65,1.76,0.84,-0.87
-19.61,2.74,-9.77,3.92,0.58,-1.43
-19.61,4.03,-13.05,4.37,-0.07,-1.9
-17.08,2.4,-13.63,4.37,-1.69,-2.22
-9.34,2.9,-9.82,4.37,-3.35,-2.12
-2.32,1.12,-5.79,2.54,-4.37,-1.5
4.39,-0.28,-0.93,1.15,-4.37,-1.03
10.14,-1.93,0.71,1.07,-2.73,-0.74
