ax,ay,az,gx,gy,gz
-19.61,-4.28,-10.38,4.37,4.37,-4.07
-17.85,10.79,-12.86,4.37,0.9,-1.86
-8.89,11.56,-14.41,3.81,-0.42,-3.29
-4.37,2.72,-11.84,1.5,-2.24,-2.96
-0.05,-1.31,-6.02,1.97,-3.06,-2.15
0.48,-2.03,-0.85,2.46,-3.32,-1.12
0.46,0.23,3.74,1.89,-3.25,-0.46
0.36,0.71,6.25,1.23,-2.67,-0.71
-0.27,-0.07,8.83,0.88,-1.83,-0.81
-2.42,-0.96,6.14,0.53,-0.99,-0.23
-4.01,-1.47,3.97,0.76,-0.34,0.07
-5.28,0.26,2.76,0.79,-0.1,0.06
-6.54,0.16,2.23,0.47,0.05,0.03
-7.87,0.19,2.69,0.02,-0.01,0.19
-8.6,0.88,3.43,-0.47,-0.16,0.34
-8.98,0.27,3.68,-0.71,-0.36,0.47
-8.5,-0.23,3.95,-0.76,-0.15,0.54
-8.47,-0.98,3.66,-0.62,0.11,0.54
-8.32,-1.37,3.36,-0.41,0.21,0.62
