ax,ay,az,gx,gy,gz
-9.17,4.85,2.57,0.82,0.76,-0.57
-11.11,2.43,2.68,2.36,1.95,-1.48
-19.61,1.15,-0.48,4.37,3.8,-1.85
-19.61,3.71,-7.66,4.37,3.96,-3.04
-19.61,8.21,-9.54,4.37,2.64,-3.05
-19.61,10.95,-8.4,4.37,0.71,-3.15
-10.65,9.2,-8.08,4.37,-0.91,-2.51
-5.43,6.67,-6.51,3.2,-2.82,-1.59
1.21,5.19,-4.34,2.64,-3.77,-1.25
3.18,3.12,-2.09,1.52,-4.15,-0.68
5.07,1.75,1.14,0.16,-2.64,-0.74
3.74,-3.04,0.19,-0.18,-2.01,-0.69
-0.0,-2.49,1.45,-0.62,-1.29,-0.17
-2.76,-2.16,1.87,-0.95,-0.91,0.1
-4.94,-2.26,2.07,-0.87,-0.6,0.27
-6.59,-2.83,1.88,-0.12,-0.44,0.42
-8.03,-0.68,2.28,0.18,-0.3,0.61
-8.96,0.72,2.41,-0.08,-0.09,0.58
-8.81,1.54,1.59,-0.37,0.2,0.48
