ax,ay,az,gx,gy,gz
-15.25,7.44,12.4,2.48,4.37,-4.37
-19.61,5.0,-3.35,4.37,4.37,-4.37
-13.73,15.6,-8.91,4.37,2.29,-4.37
-7.45,13.86,-8.86,3.15,0.65,-4.37
-1.86,3.99,-4.81,1.0,-0.88,-4.37
0.18,-4.49,-0.18,1.17,-2.03,-4.11
1.19,-6.04,3.71,1.23,-2.9,-2.08
1.68,-3.92,8.05,0.71,-2.75,-0.59
5.0,-0.1,9.32,0.23,-1.55,-0.09
2.15,0.72,5.86,-0.29,-0.04,0.33
-2.07,-0.21,2.92,-0.03,0.56,0.8
-3.64,0.12,1.43,0.54,0.52,1.07
-5.36,0.96,1.18,0.33,0.34,1.14
-6.85,1.66,2.17,-0.59,0.05,0.97
-8.68,1.13,3.36,-1.68,-0.36,0.95
-8.87,-0.97,4.1,-2.04,-0.62,0.97
-8.36,-2.7,4.64,-1.32,-0.5,1.03
-8.1,-2.49,4.92,-0.43,-0.15,0.98
-7.21,-1.87,4.39,-0.01,0.17,0.8
