ax,ay,az,gx,gy,gz
-11.5,4.71,-7.14,0.01,-0.4,0.44
-13.41,6.51,-6.9,-0.03,-0.66,0.45
-15.19,8.28,-7.18,-0.32,-0.98,0.19
-15.11,9.71,-7.91,-0.86,-1.33,0.03
-14.97,10.31,-8.04,-1.35,-2.08,-0.14
-13.55,10.49,-6.8,-1.75,-2.67,-0.42
-12.06,9.43,-5.16,-2.14,-2.47,-0.89
-11.32,6.89,-4.64,-2.16,-2.24,-1.23
-9.44,4.8,-4.81,-1.61,-1.99,-1.4
-6.61,4.35,-6.34,-0.6,-1.66,-1.63
-5.52,4.34,-5.66,0.25,-1.53,-1.97
-4.91,3.67,-4.81,0.44,-1.42,-2.07
-3.78,2.04,-4.19,0.45,-1.42,-1.88
-3.02,0.96,-3.08,0.45,-1.63,-1.52
-2.3,1.69,-2.67,0.45,-1.43,-1.12
-1.92,1.44,-2.99,0.57,-1.0,-1.26
-2.71,1.02,-2.8,0.71,-0.82,-1.29
-4.72,0.99,-1.66,0.69,-1.27,-0.97
-4.58,1.31,-0.64,0.44,-1.62,-0.54
