ax,ay,az,gx,gy,gz
-12.26,8.39,-9.9,-0.15,-0.97,-0.0
-14.55,10.13,-10.2,-0.42,-1.02,-0.31
-16.47,11.24,-11.35,-0.65,-1.53,-0.74
-14.69,11.71,-11.46,-0.82,-2.28,-1.11
-12.23,11.28,-11.15,-1.04,-2.84,-1.58
-10.05,9.8,-9.78,-1.4,-3.15,-1.93
-8.52,7.5,-8.26,-1.73,-3.3,-2.12
-5.81,4.82,-6.39,-1.84,-3.26,-2.11
-3.84,2.29,-5.08,-1.4,-3.21,-2.04
-2.89,0.12,-3.56,-0.51,-3.1,-1.83
-2.54,0.37,-1.84,0.28,-2.83,-1.48
-2.21,2.0,-1.24,0.35,-2.24,-1.5
-1.87,1.12,-1.35,0.09,-1.55,-1.36
-2.63,0.03,-1.48,0.11,-1.41,-1.08
-3.39,0.23,-0.84,0.21,-1.5,-0.71
-3.68,0.54,0.24,0.17,-1.46,-0.47
-3.61,0.43,0.63,0.16,-1.02,-0.36
-4.0,0.01,0.39,0.58,-0.5,-0.33
-5.47,0.35,0.4,1.02,-0.32,-0.27
