ax,ay,az,gx,gy,gz
-10.57,3.8,-6.39,-0.54,1.86,0.09
-11.39,2.64,-7.64,-0.39,1.93,0.11
-12.79,2.83,-9.59,0.09,1.65,0.15
-13.83,4.38,-11.19,0.31,0.79,0.41
-14.42,6.7,-11.97,0.23,-0.32,0.63
-13.87,8.74,-11.02,-0.23,-1.19,0.33
-12.91,8.83,-9.97,-0.92,-1.46,-0.16
-12.7,7.47,-9.69,-1.53,-1.7,-0.52
-12.14,6.5,-9.26,-1.8,-2.2,-0.71
-11.0,6.08,-7.92,-1.77,-2.49,-0.85
-10.64,5.86,-7.46,-1.53,-2.55,-1.07
-9.88,5.25,-7.35,-1.07,-2.49,-1.38
-10.36,4.75,-7.22,-0.82,-2.55,-1.58
-10.33,4.44,-6.51,-0.95,-2.91,-1.58
-8.96,3.74,-5.25,-1.11,-3.24,-1.61
-7.57,2.75,-3.75,-1.14,-3.39,-1.53
-5.42,1.73,-1.98,-1.01,-3.24,-1.53
-3.89,0.25,-0.69,-0.69,-2.51,-1.64
-2.91,-1.41,-0.71,-0.17,-1.82,-1.57
